date,open,high,low,close,volume
2002-07-29 00:00:00,0.9873,0.9886,0.977,0.981,0
2002-07-30 00:00:00,0.9809,0.9888,0.9778,0.983,0
2002-07-31 00:00:00,0.9831,0.9851,0.9758,0.9771,0
2002-08-01 00:00:00,0.977,0.9853,0.9725,0.9841,0
2002-08-02 00:00:00,0.9842,0.9914,0.9833,0.9864,0
2002-08-05 00:00:00,0.9864,0.9872,0.9798,0.9804,0
2002-08-06 00:00:00,0.9803,0.9805,0.9622,0.966,0
2002-08-07 00:00:00,0.9659,0.976,0.964,0.9744,0
2002-08-08 00:00:00,0.9743,0.9769,0.964,0.9665,0
2002-08-09 00:00:00,0.9664,0.9736,0.9653,0.9699,0
2002-08-12 00:00:00,0.9699,0.9797,0.9689,0.9784,0
2002-08-13 00:00:00,0.9783,0.9844,0.9752,0.9843,0
2002-08-14 00:00:00,0.9843,0.9889,0.9761,0.9768,0
2002-08-15 00:00:00,0.9769,0.9845,0.9746,0.9821,0
2002-08-16 00:00:00,0.982,0.9862,0.9782,0.9842,0
2002-08-19 00:00:00,0.9842,0.9868,0.9749,0.9768,0
2002-08-20 00:00:00,0.9768,0.9805,0.9729,0.978,0
2002-08-21 00:00:00,0.9779,0.9844,0.9752,0.9801,0
2002-08-22 00:00:00,0.9801,0.9804,0.9674,0.969,0
2002-08-23 00:00:00,0.9689,0.9729,0.9662,0.9727,0
2002-08-26 00:00:00,0.9729,0.9736,0.9683,0.9714,0
2002-08-27 00:00:00,0.9713,0.9836,0.9703,0.9826,0
2002-08-28 00:00:00,0.9827,0.9833,0.9779,0.9784,0
2002-08-29 00:00:00,0.9785,0.9883,0.9776,0.9833,0
2002-08-30 00:00:00,0.9832,0.9861,0.9795,0.9826,0
2002-09-02 00:00:00,0.9819,0.9851,0.9796,0.9843,0
2002-09-03 00:00:00,0.9843,0.9971,0.983,0.9964,0
2002-09-04 00:00:00,0.9963,0.9969,0.9904,0.992,0
2002-09-05 00:00:00,0.9919,0.9986,0.9887,0.9916,0
2002-09-06 00:00:00,0.9915,0.995,0.9804,0.9816,0
2002-09-09 00:00:00,0.9813,0.9826,0.978,0.9794,0
2002-09-10 00:00:00,0.9795,0.9834,0.9722,0.9748,0
2002-09-11 00:00:00,0.9748,0.9766,0.9701,0.9758,0
2002-09-12 00:00:00,0.9758,0.982,0.9739,0.9816,0
2002-09-13 00:00:00,0.9816,0.9836,0.9702,0.9719,0
2002-09-16 00:00:00,0.9704,0.9725,0.9663,0.9687,0
2002-09-17 00:00:00,0.9686,0.9747,0.9606,0.9734,0
2002-09-18 00:00:00,0.9735,0.9792,0.9685,0.9773,0
2002-09-19 00:00:00,0.9773,0.9873,0.9762,0.987,0
2002-09-20 00:00:00,0.987,0.9873,0.9781,0.9813,0
2002-09-23 00:00:00,0.9805,0.9855,0.975,0.9778,0
2002-09-24 00:00:00,0.9777,0.9833,0.9757,0.9823,0
2002-09-25 00:00:00,0.9822,0.9849,0.9755,0.9762,0
2002-09-26 00:00:00,0.9762,0.9805,0.9728,0.977,0
2002-09-27 00:00:00,0.9768,0.9806,0.9746,0.9804,0
2002-09-30 00:00:00,0.9808,0.9896,0.9805,0.9865,0
2002-10-01 00:00:00,0.9865,0.9891,0.9819,0.9821,0
2002-10-02 00:00:00,0.982,0.9868,0.9807,0.9859,0
2002-10-03 00:00:00,0.986,0.9908,0.9855,0.9871,0
2002-10-04 00:00:00,0.9872,0.9879,0.978,0.9794,0
2002-10-07 00:00:00,0.9786,0.9834,0.9777,0.982,0
2002-10-08 00:00:00,0.9821,0.984,0.9763,0.9789,0
2002-10-09 00:00:00,0.9787,0.991,0.9777,0.9901,0
2002-10-10 00:00:00,0.9901,0.9924,0.9846,0.9861,0
2002-10-11 00:00:00,0.9859,0.9876,0.9833,0.9866,0
2002-10-14 00:00:00,0.9873,0.9888,0.9853,0.9872,0
2002-10-15 00:00:00,0.9871,0.9883,0.979,0.9814,0
2002-10-16 00:00:00,0.9815,0.9833,0.98,0.9804,0
2002-10-17 00:00:00,0.9805,0.9806,0.9696,0.9708,0
2002-10-18 00:00:00,0.9708,0.974,0.9697,0.9717,0
2002-10-21 00:00:00,0.9719,0.976,0.9686,0.9732,0
2002-10-22 00:00:00,0.9731,0.9799,0.9719,0.9772,0
2002-10-23 00:00:00,0.9772,0.9794,0.9746,0.9751,0
2002-10-24 00:00:00,0.9751,0.9781,0.9723,0.9771,0
2002-10-25 00:00:00,0.9771,0.9791,0.9756,0.9764,0
2002-10-28 00:00:00,0.9761,0.9844,0.9726,0.984,0
2002-10-29 00:00:00,0.9842,0.9863,0.9806,0.9825,0
2002-10-30 00:00:00,0.9825,0.9849,0.9814,0.9844,0
2002-10-31 00:00:00,0.9843,0.9906,0.9835,0.9902,0
2002-11-01 00:00:00,0.9902,1,0.9887,0.9964,0
2002-11-04 00:00:00,0.9962,0.9983,0.9931,0.9983,0
2002-11-05 00:00:00,0.9983,1.0039,0.997,0.9988,0
2002-11-06 00:00:00,0.9987,1.0045,0.9939,1.0045,0
2002-11-07 00:00:00,1.0044,1.0095,0.9989,1.0086,0
2002-11-08 00:00:00,1.0085,1.0144,1.0072,1.0126,0
2002-11-11 00:00:00,1.0126,1.0168,1.0092,1.0098,0
2002-11-12 00:00:00,1.0099,1.0132,1.0067,1.0122,0
2002-11-13 00:00:00,1.0123,1.0124,1.0044,1.0082,0
2002-11-14 00:00:00,1.0081,1.0098,1.0029,1.0038,0
2002-11-15 00:00:00,1.0037,1.0093,1.0011,1.009,0
2002-11-18 00:00:00,1.0099,1.0117,1.006,1.0091,0
2002-11-19 00:00:00,1.0092,1.0139,1.0007,1.0032,0
2002-11-20 00:00:00,1.0031,1.0042,0.9989,1.0009,0
2002-11-21 00:00:00,1.001,1.0039,0.9978,1.0022,0
2002-11-22 00:00:00,1.0022,1.0031,0.9959,0.997,0
2002-11-25 00:00:00,0.9966,0.9966,0.9891,0.9915,0
2002-11-26 00:00:00,0.9915,0.9935,0.9894,0.9935,0
2002-11-27 00:00:00,0.9935,0.9938,0.9876,0.9903,0
2002-11-28 00:00:00,0.9903,0.9957,0.9891,0.9933,0
2002-11-29 00:00:00,0.9933,0.9952,0.9918,0.994,0
2002-12-02 00:00:00,0.9942,0.998,0.9859,0.9965,0
2002-12-03 00:00:00,0.9966,0.9999,0.9949,0.9964,0
2002-12-04 00:00:00,0.9964,1.0028,0.9962,1.0011,0
2002-12-05 00:00:00,1.0011,1.0023,0.997,1.0001,0
2002-12-06 00:00:00,1,1.0122,0.9999,1.0095,0
2002-12-09 00:00:00,1.0098,1.0115,1.0067,1.0107,0
2002-12-10 00:00:00,1.0108,1.0137,1.007,1.0073,0
2002-12-11 00:00:00,1.0074,1.0098,1.0059,1.0081,0
2002-12-12 00:00:00,1.008,1.0193,1.0073,1.0181,0
2002-12-13 00:00:00,1.0182,1.0256,1.0171,1.0227,0
2002-12-16 00:00:00,1.023,1.0246,1.0192,1.0221,0
2002-12-17 00:00:00,1.022,1.0332,1.0208,1.0267,0
2002-12-18 00:00:00,1.0268,1.0284,1.0225,1.0282,0
2002-12-19 00:00:00,1.0281,1.0286,1.0206,1.0266,0
2002-12-20 00:00:00,1.0265,1.0273,1.024,1.0264,0
2002-12-23 00:00:00,1.0261,1.0314,1.0216,1.0265,0
2002-12-24 00:00:00,1.0263,1.0323,1.0253,1.0301,0
2002-12-26 00:00:00,1.032,1.0375,1.0316,1.0364,0
2002-12-27 00:00:00,1.0364,1.044,1.0358,1.0433,0
2002-12-30 00:00:00,1.0417,1.049,1.0409,1.0472,0
2002-12-31 00:00:00,1.0473,1.0501,1.0455,1.0496,0
2003-01-02 00:00:00,1.0476,1.0493,1.0334,1.036,0
2003-01-03 00:00:00,1.0358,1.0433,1.034,1.0414,0
2003-01-06 00:00:00,1.0417,1.0491,1.0415,1.0443,0
2003-01-07 00:00:00,1.0443,1.0451,1.0396,1.0406,0
2003-01-08 00:00:00,1.0405,1.0531,1.0361,1.0497,0
2003-01-09 00:00:00,1.0497,1.0537,1.046,1.0483,0
2003-01-10 00:00:00,1.0483,1.0583,1.0472,1.0576,0
2003-01-13 00:00:00,1.0577,1.0582,1.0525,1.0537,0
2003-01-14 00:00:00,1.0537,1.0594,1.0534,1.0553,0
2003-01-15 00:00:00,1.0554,1.0588,1.0504,1.0552,0
2003-01-16 00:00:00,1.0553,1.0625,1.0544,1.0612,0
2003-01-17 00:00:00,1.0611,1.0676,1.0604,1.0665,0
2003-01-20 00:00:00,1.0654,1.0686,1.0632,1.0682,0
2003-01-21 00:00:00,1.0682,1.073,1.0632,1.072,0
2003-01-22 00:00:00,1.0721,1.0736,1.0684,1.0724,0
2003-01-23 00:00:00,1.0725,1.0774,1.0704,1.0743,0
2003-01-24 00:00:00,1.0742,1.0846,1.074,1.0833,0
2003-01-27 00:00:00,1.0836,1.0905,1.078,1.0845,0
2003-01-28 00:00:00,1.0845,1.0845,1.078,1.082,0
2003-01-29 00:00:00,1.0821,1.0897,1.0808,1.0822,0
2003-01-30 00:00:00,1.0824,1.0834,1.0732,1.0818,0
2003-01-31 00:00:00,1.0818,1.0831,1.0723,1.0763,0
2003-02-03 00:00:00,1.0785,1.0798,1.0691,1.0786,0
2003-02-04 00:00:00,1.0785,1.0905,1.0767,1.0884,0
2003-02-05 00:00:00,1.0884,1.0934,1.0737,1.0784,0
2003-02-06 00:00:00,1.0783,1.0862,1.0764,1.0831,0
2003-02-07 00:00:00,1.0831,1.0834,1.0732,1.0825,0
2003-02-10 00:00:00,1.0815,1.0825,1.0706,1.0714,0
2003-02-11 00:00:00,1.0713,1.0758,1.0665,1.0734,0
2003-02-12 00:00:00,1.0735,1.0767,1.0702,1.071,0
2003-02-13 00:00:00,1.0707,1.0855,1.0703,1.0838,0
2003-02-14 00:00:00,1.0839,1.0848,1.0762,1.079,0
2003-02-17 00:00:00,1.0769,1.0773,1.0676,1.0718,0
2003-02-18 00:00:00,1.0721,1.0754,1.0677,1.0685,0
2003-02-19 00:00:00,1.0684,1.0762,1.0665,1.0747,0
2003-02-20 00:00:00,1.0746,1.0831,1.0741,1.0818,0
2003-02-21 00:00:00,1.0819,1.0843,1.0749,1.076,0
2003-02-24 00:00:00,1.072,1.0803,1.0707,1.0786,0
2003-02-25 00:00:00,1.0785,1.0818,1.0741,1.0755,0
2003-02-26 00:00:00,1.0755,1.0808,1.0729,1.0787,0
2003-02-27 00:00:00,1.0786,1.0834,1.0734,1.0743,0
2003-02-28 00:00:00,1.0744,1.0805,1.0734,1.0796,0
2003-03-03 00:00:00,1.0776,1.0897,1.0767,1.0891,0
2003-03-04 00:00:00,1.0892,1.0963,1.0874,1.0953,0
2003-03-05 00:00:00,1.0954,1.0997,1.0945,1.0962,0
2003-03-06 00:00:00,1.0963,1.1006,1.0929,1.0965,0
2003-03-07 00:00:00,1.0965,1.1064,1.0964,1.1002,0
2003-03-10 00:00:00,1.1004,1.1064,1.1003,1.1049,0
2003-03-11 00:00:00,1.1048,1.1081,1.1004,1.104,0
2003-03-12 00:00:00,1.1039,1.1055,1.0981,1.0989,0
2003-03-13 00:00:00,1.099,1.0991,1.0767,1.0793,0
2003-03-14 00:00:00,1.0792,1.0819,1.0688,1.0741,0
2003-03-17 00:00:00,1.0781,1.0841,1.0589,1.0616,0
2003-03-18 00:00:00,1.0615,1.065,1.0541,1.0642,0
2003-03-19 00:00:00,1.0641,1.0651,1.0552,1.057,0
2003-03-20 00:00:00,1.0571,1.0669,1.053,1.0615,0
2003-03-21 00:00:00,1.0616,1.0616,1.0501,1.0522,0
2003-03-24 00:00:00,1.0584,1.0671,1.0565,1.0648,0
2003-03-25 00:00:00,1.0648,1.0718,1.0632,1.0654,0
2003-03-26 00:00:00,1.0653,1.0701,1.062,1.0697,0
2003-03-27 00:00:00,1.0697,1.074,1.0674,1.0688,0
2003-03-28 00:00:00,1.0694,1.0798,1.0668,1.0777,0
2003-03-31 00:00:00,1.0794,1.0929,1.0779,1.0915,0
2003-04-01 00:00:00,1.0914,1.092,1.0864,1.0913,0
2003-04-02 00:00:00,1.0914,1.0957,1.0748,1.0765,0
2003-04-03 00:00:00,1.0766,1.0789,1.0685,1.0757,0
2003-04-04 00:00:00,1.0756,1.0765,1.0683,1.0725,0
2003-04-07 00:00:00,1.0668,1.07,1.0559,1.0688,0
2003-04-08 00:00:00,1.0687,1.072,1.0641,1.0719,0
2003-04-09 00:00:00,1.072,1.078,1.0674,1.0769,0
2003-04-10 00:00:00,1.0768,1.0827,1.0759,1.0785,0
2003-04-11 00:00:00,1.0784,1.0786,1.0692,1.0754,0
2003-04-14 00:00:00,1.0742,1.0807,1.0716,1.0769,0
2003-04-15 00:00:00,1.0768,1.0818,1.0734,1.0811,0
2003-04-16 00:00:00,1.0802,1.0917,1.0783,1.0905,0
2003-04-17 00:00:00,1.0906,1.0974,1.0864,1.0881,0
2003-04-18 00:00:00,1.088,1.0894,1.0872,1.0882,0
2003-04-21 00:00:00,1.0895,1.0905,1.0822,1.0857,0
2003-04-22 00:00:00,1.0857,1.1001,1.0847,1.0972,0
2003-04-23 00:00:00,1.0971,1.098,1.092,1.095,0
2003-04-24 00:00:00,1.0951,1.1044,1.0943,1.1031,0
2003-04-25 00:00:00,1.1031,1.1048,1.0961,1.1034,0
2003-04-28 00:00:00,1.1035,1.1075,1.0975,1.0985,0
2003-04-29 00:00:00,1.0984,1.1082,1.0932,1.1075,0
2003-04-30 00:00:00,1.1074,1.1185,1.1062,1.118,0
2003-05-01 00:00:00,1.118,1.1283,1.1152,1.1235,0
2003-05-02 00:00:00,1.1234,1.1269,1.1187,1.1227,0
2003-05-05 00:00:00,1.1221,1.1301,1.1203,1.1287,0
2003-05-06 00:00:00,1.1288,1.1452,1.1275,1.1435,0
2003-05-07 00:00:00,1.1435,1.1435,1.1328,1.135,0
2003-05-08 00:00:00,1.1349,1.1504,1.1308,1.1485,0
2003-05-09 00:00:00,1.1484,1.1534,1.1437,1.1491,0
2003-05-12 00:00:00,1.1529,1.1619,1.1524,1.1562,0
2003-05-13 00:00:00,1.1564,1.1564,1.1461,1.1534,0
2003-05-14 00:00:00,1.1533,1.1535,1.1467,1.1471,0
2003-05-15 00:00:00,1.1472,1.1487,1.137,1.1377,0
2003-05-16 00:00:00,1.1378,1.1577,1.137,1.1571,0
2003-05-19 00:00:00,1.1669,1.1737,1.1621,1.1646,0
2003-05-20 00:00:00,1.1647,1.1714,1.1604,1.1711,0
2003-05-21 00:00:00,1.1711,1.1741,1.1626,1.1638,0
2003-05-22 00:00:00,1.1639,1.1726,1.1619,1.1691,0
2003-05-23 00:00:00,1.1692,1.1834,1.1666,1.1826,0
2003-05-26 00:00:00,1.183,1.1874,1.1798,1.186,0
2003-05-27 00:00:00,1.1859,1.1932,1.181,1.1812,0
2003-05-28 00:00:00,1.1812,1.1844,1.1707,1.1752,0
2003-05-29 00:00:00,1.1752,1.1911,1.1691,1.1904,0
2003-05-30 00:00:00,1.1903,1.1912,1.1742,1.1768,0
2003-06-02 00:00:00,1.1717,1.1765,1.1651,1.1763,0
2003-06-03 00:00:00,1.1765,1.1777,1.1686,1.1737,0
2003-06-04 00:00:00,1.1738,1.1745,1.1633,1.1638,0
2003-06-05 00:00:00,1.1637,1.1886,1.1631,1.1845,0
2003-06-06 00:00:00,1.1844,1.1877,1.1683,1.17,0
2003-06-09 00:00:00,1.1706,1.1786,1.1655,1.1713,0
2003-06-10 00:00:00,1.1712,1.1739,1.1667,1.1668,0
2003-06-11 00:00:00,1.1669,1.178,1.1658,1.1754,0
2003-06-12 00:00:00,1.1753,1.1804,1.1705,1.1761,0
2003-06-13 00:00:00,1.1762,1.1875,1.1736,1.1863,0
2003-06-16 00:00:00,1.1874,1.1928,1.1818,1.1819,0
2003-06-17 00:00:00,1.1818,1.1865,1.1767,1.1779,0
2003-06-18 00:00:00,1.1778,1.18,1.1664,1.1681,0
2003-06-19 00:00:00,1.168,1.1738,1.1582,1.1719,0
2003-06-20 00:00:00,1.172,1.1731,1.155,1.16,0
2003-06-23 00:00:00,1.1576,1.1603,1.1507,1.1549,0
2003-06-24 00:00:00,1.1548,1.158,1.1475,1.1513,0
2003-06-25 00:00:00,1.1512,1.1621,1.1491,1.1531,0
2003-06-26 00:00:00,1.1532,1.1543,1.1415,1.1416,0
2003-06-27 00:00:00,1.1417,1.1466,1.1398,1.1424,0
2003-06-30 00:00:00,1.1429,1.1532,1.14,1.1522,0
2003-07-01 00:00:00,1.1521,1.1607,1.1507,1.1565,0
2003-07-02 00:00:00,1.1564,1.1567,1.1505,1.1528,0
2003-07-03 00:00:00,1.1528,1.1538,1.1433,1.1495,0
2003-07-04 00:00:00,1.1495,1.1495,1.1447,1.1485,0
2003-07-07 00:00:00,1.1476,1.1479,1.1309,1.1313,0
2003-07-08 00:00:00,1.1314,1.135,1.1257,1.1314,0
2003-07-09 00:00:00,1.1315,1.1364,1.1305,1.1348,0
2003-07-10 00:00:00,1.1349,1.1391,1.1309,1.1378,0
2003-07-11 00:00:00,1.1377,1.1377,1.1275,1.1297,0
2003-07-14 00:00:00,1.1285,1.1306,1.1241,1.1283,0
2003-07-15 00:00:00,1.1282,1.1335,1.1154,1.1174,0
2003-07-16 00:00:00,1.1173,1.1231,1.1111,1.1219,0
2003-07-17 00:00:00,1.1219,1.1249,1.1155,1.1213,0
2003-07-18 00:00:00,1.1214,1.1303,1.1172,1.1273,0
2003-07-21 00:00:00,1.1245,1.1355,1.1241,1.1346,0
2003-07-22 00:00:00,1.1345,1.1371,1.1307,1.1328,0
2003-07-23 00:00:00,1.1329,1.1489,1.1315,1.1482,0
2003-07-24 00:00:00,1.1482,1.1508,1.1422,1.147,0
2003-07-25 00:00:00,1.1471,1.1547,1.1444,1.1508,0
2003-07-28 00:00:00,1.1492,1.1516,1.1452,1.1486,0
2003-07-29 00:00:00,1.1485,1.1537,1.1431,1.144,0
2003-07-30 00:00:00,1.144,1.145,1.1334,1.1356,0
2003-07-31 00:00:00,1.1355,1.136,1.1224,1.1231,0
2003-08-01 00:00:00,1.123,1.1271,1.1135,1.126,0
2003-08-04 00:00:00,1.1282,1.1373,1.1259,1.1352,0
2003-08-05 00:00:00,1.1353,1.1396,1.1306,1.1388,0
2003-08-06 00:00:00,1.1387,1.1424,1.1325,1.1333,0
2003-08-07 00:00:00,1.1332,1.1414,1.1319,1.1374,0
2003-08-08 00:00:00,1.1375,1.138,1.1287,1.1301,0
2003-08-11 00:00:00,1.1304,1.1378,1.1264,1.1359,0
2003-08-12 00:00:00,1.136,1.137,1.1271,1.1276,0
2003-08-13 00:00:00,1.1276,1.1329,1.122,1.1314,0
2003-08-14 00:00:00,1.1315,1.1336,1.1224,1.1271,0
2003-08-15 00:00:00,1.127,1.1286,1.124,1.1256,0
2003-08-18 00:00:00,1.1265,1.1266,1.1124,1.1145,0
2003-08-19 00:00:00,1.1145,1.1149,1.1054,1.1142,0
2003-08-20 00:00:00,1.1141,1.1145,1.108,1.1117,0
2003-08-21 00:00:00,1.1116,1.1119,1.0885,1.0926,0
2003-08-22 00:00:00,1.0927,1.0945,1.0834,1.0888,0
2003-08-25 00:00:00,1.0869,1.0917,1.0845,1.0846,0
2003-08-26 00:00:00,1.0847,1.0906,1.0791,1.086,0
2003-08-27 00:00:00,1.0859,1.0928,1.0831,1.0871,0
2003-08-28 00:00:00,1.087,1.0911,1.0811,1.0882,0
2003-08-29 00:00:00,1.0881,1.0996,1.087,1.0985,0
2003-09-01 00:00:00,1.0986,1.1013,1.0953,1.096,0
2003-09-02 00:00:00,1.096,1.0961,1.0801,1.0805,0
2003-09-03 00:00:00,1.0804,1.0869,1.0762,1.0838,0
2003-09-04 00:00:00,1.0839,1.0947,1.0807,1.0939,0
2003-09-05 00:00:00,1.0938,1.111,1.0915,1.1104,0
2003-09-08 00:00:00,1.1098,1.1127,1.1046,1.1068,0
2003-09-09 00:00:00,1.1069,1.1237,1.1054,1.1224,0
2003-09-10 00:00:00,1.1225,1.1235,1.1162,1.1204,0
2003-09-11 00:00:00,1.1204,1.1269,1.1152,1.1201,0
2003-09-12 00:00:00,1.1201,1.1321,1.1134,1.1287,0
2003-09-15 00:00:00,1.1258,1.1307,1.1244,1.1282,0
2003-09-16 00:00:00,1.1283,1.1315,1.1155,1.117,0
2003-09-17 00:00:00,1.117,1.1298,1.1139,1.1281,0
2003-09-18 00:00:00,1.128,1.1341,1.1226,1.1245,0
2003-09-19 00:00:00,1.1245,1.138,1.1237,1.1365,0
2003-09-22 00:00:00,1.1446,1.1502,1.1412,1.1458,0
2003-09-23 00:00:00,1.1459,1.1524,1.1431,1.1433,0
2003-09-24 00:00:00,1.1434,1.1501,1.1426,1.1485,0
2003-09-25 00:00:00,1.1486,1.1533,1.1457,1.147,0
2003-09-26 00:00:00,1.1471,1.1497,1.1438,1.1471,0
2003-09-29 00:00:00,1.1457,1.1637,1.1394,1.1617,0
2003-09-30 00:00:00,1.1616,1.1734,1.1572,1.1655,0
2003-10-01 00:00:00,1.1654,1.1734,1.1642,1.1726,0
2003-10-02 00:00:00,1.1727,1.1766,1.1661,1.1684,0
2003-10-03 00:00:00,1.1683,1.173,1.155,1.1568,0
2003-10-06 00:00:00,1.1572,1.1718,1.1532,1.1709,0
2003-10-07 00:00:00,1.1709,1.181,1.1697,1.1772,0
2003-10-08 00:00:00,1.1768,1.1836,1.1764,1.1819,0
2003-10-09 00:00:00,1.1818,1.1858,1.1684,1.1741,0
2003-10-10 00:00:00,1.1742,1.1847,1.1701,1.1799,0
2003-10-13 00:00:00,1.1808,1.1812,1.1651,1.1712,0
2003-10-14 00:00:00,1.171,1.1763,1.158,1.173,0
2003-10-15 00:00:00,1.1729,1.1744,1.1588,1.1614,0
2003-10-16 00:00:00,1.1613,1.1693,1.1569,1.1596,0
2003-10-17 00:00:00,1.1596,1.1682,1.1545,1.1671,0
2003-10-20 00:00:00,1.17,1.1712,1.1601,1.1626,0
2003-10-21 00:00:00,1.1625,1.1696,1.1616,1.1667,0
2003-10-22 00:00:00,1.1666,1.1824,1.1648,1.1805,0
2003-10-23 00:00:00,1.1806,1.1844,1.1754,1.1793,0
2003-10-24 00:00:00,1.1794,1.1855,1.1761,1.1798,0
2003-10-27 00:00:00,1.1771,1.1781,1.1719,1.1736,0
2003-10-28 00:00:00,1.1736,1.174,1.1656,1.1674,0
2003-10-29 00:00:00,1.1674,1.1717,1.1658,1.1664,0
2003-10-30 00:00:00,1.1664,1.1754,1.161,1.1624,0
2003-10-31 00:00:00,1.1623,1.1653,1.1564,1.1582,0
2003-11-03 00:00:00,1.1579,1.1616,1.1425,1.1464,0
2003-11-04 00:00:00,1.1465,1.1509,1.1427,1.1492,0
2003-11-05 00:00:00,1.1489,1.1496,1.1412,1.1435,0
2003-11-06 00:00:00,1.1433,1.1461,1.1387,1.1409,0
2003-11-07 00:00:00,1.1409,1.1542,1.1375,1.1531,0
2003-11-10 00:00:00,1.1499,1.1533,1.1466,1.1467,0
2003-11-11 00:00:00,1.1468,1.1528,1.1444,1.1511,0
2003-11-12 00:00:00,1.1512,1.1657,1.1504,1.1627,0
2003-11-13 00:00:00,1.1629,1.1744,1.1629,1.1731,0
2003-11-14 00:00:00,1.1732,1.1801,1.1727,1.1777,0
2003-11-17 00:00:00,1.1811,1.1845,1.1726,1.1746,0
2003-11-18 00:00:00,1.1747,1.1971,1.1733,1.1963,0
2003-11-19 00:00:00,1.1964,1.1975,1.1872,1.1889,0
2003-11-20 00:00:00,1.1889,1.1963,1.1878,1.1909,0
2003-11-21 00:00:00,1.1906,1.1936,1.1856,1.1914,0
2003-11-24 00:00:00,1.1909,1.1914,1.1759,1.1771,0
2003-11-25 00:00:00,1.1772,1.1816,1.1752,1.1792,0
2003-11-26 00:00:00,1.1793,1.1946,1.177,1.1926,0
2003-11-27 00:00:00,1.1926,1.1937,1.1884,1.1913,0
2003-11-28 00:00:00,1.1913,1.2013,1.1898,1.1988,0
2003-12-01 00:00:00,1.1987,1.2039,1.1936,1.1966,0
2003-12-02 00:00:00,1.1965,1.2109,1.1942,1.2104,0
2003-12-03 00:00:00,1.2104,1.2126,1.2065,1.2115,0
2003-12-04 00:00:00,1.2114,1.2154,1.2028,1.2083,0
2003-12-05 00:00:00,1.2084,1.2175,1.2061,1.2164,0
2003-12-08 00:00:00,1.2165,1.2237,1.2151,1.2227,0
2003-12-09 00:00:00,1.2228,1.2272,1.2185,1.2247,0
2003-12-10 00:00:00,1.2247,1.2263,1.2152,1.2209,0
2003-12-11 00:00:00,1.2207,1.2233,1.2112,1.2224,0
2003-12-12 00:00:00,1.2225,1.2304,1.2207,1.2291,0
2003-12-15 00:00:00,1.2131,1.232,1.2131,1.2312,0
2003-12-16 00:00:00,1.2313,1.2358,1.23,1.2331,0
2003-12-17 00:00:00,1.2332,1.2419,1.2295,1.2398,0
2003-12-18 00:00:00,1.2397,1.2436,1.2358,1.242,0
2003-12-19 00:00:00,1.242,1.243,1.2344,1.2375,0
2003-12-22 00:00:00,1.238,1.2444,1.2348,1.2401,0
2003-12-23 00:00:00,1.24,1.2424,1.2384,1.2408,0
2003-12-24 00:00:00,1.2406,1.2467,1.2394,1.2462,0
2003-12-26 00:00:00,1.2447,1.2466,1.2424,1.2429,0
2003-12-29 00:00:00,1.2431,1.2507,1.2425,1.2488,0
2003-12-30 00:00:00,1.2487,1.2559,1.2478,1.2545,0
2003-12-31 00:00:00,1.2545,1.2644,1.2542,1.2594,0
2004-01-02 00:00:00,1.2565,1.2627,1.2522,1.2592,0
2004-01-05 00:00:00,1.2607,1.2692,1.2607,1.2675,0
2004-01-06 00:00:00,1.2675,1.2808,1.2665,1.2724,0
2004-01-07 00:00:00,1.2726,1.274,1.2619,1.2625,0
2004-01-08 00:00:00,1.2625,1.2778,1.2558,1.2772,0
2004-01-09 00:00:00,1.2773,1.2864,1.2702,1.284,0
2004-01-12 00:00:00,1.2841,1.2895,1.2734,1.2736,0
2004-01-13 00:00:00,1.2736,1.2795,1.2711,1.2765,0
2004-01-14 00:00:00,1.2765,1.2786,1.2629,1.2644,0
2004-01-15 00:00:00,1.2644,1.267,1.256,1.2589,0
2004-01-16 00:00:00,1.259,1.2606,1.2351,1.237,0
2004-01-19 00:00:00,1.2379,1.2421,1.2334,1.2354,0
2004-01-20 00:00:00,1.2355,1.2598,1.2345,1.2595,0
2004-01-21 00:00:00,1.2596,1.2671,1.2549,1.2637,0
2004-01-22 00:00:00,1.2637,1.2749,1.2635,1.2729,0
2004-01-23 00:00:00,1.2729,1.2773,1.2565,1.2586,0
2004-01-26 00:00:00,1.2578,1.261,1.2456,1.2467,0
2004-01-27 00:00:00,1.2467,1.2661,1.2438,1.264,0
2004-01-28 00:00:00,1.264,1.2642,1.2412,1.2422,0
2004-01-29 00:00:00,1.2423,1.2525,1.2361,1.2405,0
2004-01-30 00:00:00,1.2405,1.249,1.2349,1.2474,0
2004-02-02 00:00:00,1.2479,1.2484,1.2389,1.2438,0
2004-02-03 00:00:00,1.2439,1.2596,1.2415,1.2543,0
2004-02-04 00:00:00,1.2543,1.2559,1.2493,1.2535,0
2004-02-05 00:00:00,1.2535,1.2635,1.2519,1.2553,0
2004-02-06 00:00:00,1.2554,1.2722,1.2512,1.27,0
2004-02-09 00:00:00,1.2615,1.2759,1.2605,1.2695,0
2004-02-10 00:00:00,1.2693,1.2786,1.2667,1.2681,0
2004-02-11 00:00:00,1.268,1.2844,1.2648,1.2841,0
2004-02-12 00:00:00,1.2841,1.2843,1.2787,1.2816,0
2004-02-13 00:00:00,1.2816,1.289,1.2715,1.274,0
2004-02-16 00:00:00,1.2725,1.2786,1.2717,1.2762,0
2004-02-17 00:00:00,1.2761,1.2875,1.2757,1.2853,0
2004-02-18 00:00:00,1.2841,1.2926,1.266,1.2697,0
